unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb
1786161451,2025048,14240,83886080,13563596800,1539,0,42797,42797,32,7.7,620415
1786161461,2037756,14240,83886080,13599281152,1539,0,42801,42801,42,7.7,621809
1786161471,2027360,14240,83886080,13624475648,1539,0,42809,42809,34,7.7,622206
1786161481,2033700,14240,83886080,13660160000,1539,0,42814,42814,41,7.7,618053
1786161491,2031132,14240,83886080,13693747200,1539,0,42821,42821,38,7.7,620192
1786161501,2030148,14240,83886080,13719982080,1539,0,42827,42827,38,7.7,624093
1786161511,2029944,14240,83886080,13753569280,1539,0,42834,42834,34,7.7,621282
1786161521,2035528,14240,83886080,13787156480,1539,0,42839,42839,42,7.7,620587
1786161532,2033040,14240,83886080,13812355072,1538,0,42846,42846,40,7.7,620026
1786161542,2026328,14240,83886080,13841747968,1538,0,42852,42851,48,7.7,618052
1786161552,2031992,14240,83886080,13875331072,1538,0,42859,42859,38,7.7,618163
1786161562,2038248,14240,83886080,13904711680,1538,0,42863,42863,48,7.7,621398
1786161572,2025132,14240,83886080,13936205824,1538,0,42871,42871,31,7.7,621449
1786161582,2034420,14240,83886080,13971886080,1538,0,42875,42875,43,7.7,618033
1786161592,2044332,14240,83886080,14002327552,1538,0,42879,42879,51,7.7,623215
1786161602,2026720,14240,83886080,14039064576,1538,0,42887,42887,35,7.7,618155
1786161612,2040284,14240,83886080,14085246976,1538,0,42891,42891,46,7.7,625511
1786161622,2025920,14240,83886080,14117789696,1538,0,42896,42895,54,7.7,619966
1786161633,2032552,14240,83886080,14165020672,1538,0,42903,42903,40,7.7,626882
1786161643,2026272,14240,83886080,14210150400,1538,0,42907,42907,51,7.7,621238
1786161653,2025028,14240,83886080,14244790272,1538,0,42912,42911,56,7.7,620834
1786161663,2032604,14240,83886080,14293073920,1537,0,42919,42919,40,7.7,618005
1786161673,2024712,14240,83886080,14338199552,1537,0,42924,42924,44,7.7,618231
1786161683,2028852,14240,83886080,14375989248,1537,0,42931,42931,34,7.7,620253
1786161693,2035268,14240,83886080,14429519872,1537,0,42936,42936,39,7.7,618034
1786161703,2025124,14240,83886080,14477795328,1537,0,42942,42942,40,7.7,620556
1786161713,2034732,14240,83886080,14527131648,1537,0,42948,42948,39,7.7,619747
1786161723,2026404,14240,83886080,14582763520,1537,0,42956,42956,31,7.7,620409
1786161733,2024704,14240,83886080,14624743424,1537,0,42961,42961,38,7.7,618694
1786161744,2025844,14240,83886080,14652035072,1537,0,42968,42968,34,7.7,620039
1786161754,2026056,14240,83886080,14673018880,1537,0,42973,42973,40,7.7,621217
1786161764,2026104,14240,83886080,14694014976,1537,0,42978,42978,45,7.7,628417
1786161774,2025144,14240,83886080,14728654848,1538,0,42986,42986,35,7.7,621692
1786161784,2026480,14240,83886080,14753845248,1538,0,42993,42993,31,7.7,620539
1786161794,2024432,14240,83886080,14776934400,1538,0,42998,42998,36,7.7,619472
1786161804,2025492,14240,83886080,14792679424,1538,0,43003,43003,39,7.7,624758
1786161814,2025628,14240,83886080,14825218048,1538,0,43010,43010,33,7.7,617923
1786161825,2025468,14240,83886080,14849359872,1538,0,43014,43014,43,7.7,625607
1786161835,2025516,14240,83886080,14870355968,1538,0,43018,43018,42,7.7,620613
1786161845,2025584,14240,83886080,14892392448,1538,0,43023,43023,43,7.7,620348
1786161855,2026704,14240,83886080,14923878400,1538,0,43030,43030,40,7.7,619739
1786161865,2025004,14240,83886080,14950121472,1538,0,43036,43035,46,7.7,617985
1786161875,2025380,14240,83886080,14972166144,1538,0,43043,43043,37,7.7,620200
1786161885,2024904,14240,83886080,14986854400,1538,0,43050,43050,33,7.7,619450
1786161895,2025376,14240,83886080,14996303872,1538,0,43055,43055,39,7.7,618057
1786161905,2024476,14240,83886080,15006801920,1538,0,43061,43060,43,7.7,626612
1786161915,2026356,14240,83886080,15019393024,1538,0,43067,43067,39,7.7,618144
1786161925,2025304,14240,83886080,15021490176,1538,0,43067,43067,52,7.7,620316
1786161936,2025596,14240,83886080,15028838400,1538,0,43071,43071,43,7.7,619912
1786161946,2026400,14240,83886080,15043534848,1538,0,43075,43075,41,7.7,618539
1786161956,2025088,14240,83886080,15051931648,1538,0,43079,43079,49,7.7,620206
1786161966,2025896,14240,83886080,15066628096,1539,0,43087,43087,37,7.7,621330
1786161976,2026716,14240,83886080,15073972224,1539,0,43091,43091,48,7.7,619881
1786161986,2025908,14240,83886080,15081320448,1539,0,43099,43099,34,7.7,624148
1786161996,2025872,14240,83886080,15088668672,1539,0,43104,43104,41,7.7,620323
1786162006,2025252,14240,83886080,15099166720,1539,0,43111,43111,34,7.7,618583
1786162016,2027488,14240,83886080,15111761920,1539,0,43116,43116,40,7.7,618997
1786162026,2025732,14240,83886080,15123304448,1539,0,43124,43124,33,7.7,618002
1786162036,2026932,14240,83886080,15133802496,1539,0,43129,43129,40,7.7,621579
1786162047,2025508,14240,83886080,15151644672,1539,0,43136,43136,36,7.7,617901
1786162057,2026124,14240,83886080,15158988800,1539,0,43142,43142,38,7.7,618422
1786162067,2024984,14240,83886080,15167385600,1539,0,43149,43149,32,7.7,622596
1786162077,2026248,14240,83886080,15177883648,1539,0,43154,43154,39,7.7,621588
1786162087,2025936,14240,83886080,15187333120,1539,0,43161,43161,35,7.7,617928
1786162097,2025360,14240,83886080,15193628672,1539,0,43166,43166,42,7.7,620523
1786162107,2026216,14240,83886080,15200976896,1539,0,43171,43171,46,7.7,617959
1786162117,2025856,14240,83886080,15204122624,1539,0,43179,43179,36,7.7,617967
1786162127,2026320,14240,83886080,15208321024,1539,0,43184,43184,42,7.7,618002
1786162137,2026316,14240,83886080,15220912128,1539,0,43191,43191,37,7.7,618027
1786162147,2025748,14240,83886080,15233511424,1539,0,43197,43197,40,7.7,619319
1786162158,2024764,14240,83886080,15246110720,1539,0,43203,43203,39,7.7,620929
1786162168,2024892,14240,83886080,15258705920,1539,0,43207,43207,43,7.7,619079
1786162178,2027592,14240,83886080,15271301120,1539,0,43211,43211,48,7.7,617942
1786162188,2025716,14240,83886080,15290191872,1539,0,43219,43219,35,7.7,618019
1786162198,2026384,14240,83886080,15296487424,1539,0,43223,43223,43,7.7,617996
1786162208,2025700,14240,83886080,15309082624,1539,0,43227,43227,51,7.7,621894
1786162218,2025912,14240,83886080,15335325696,1539,0,43235,43235,38,7.7,620074
1786162228,2025288,14240,83886080,15356313600,1539,0,43240,43240,40,7.7,621014
1786162238,2025992,14240,83886080,15377305600,1539,0,43247,43247,33,7.7,618055
1786162248,2026724,14240,83886080,15390953472,1539,0,43252,43252,40,7.7,619689
1786162258,2025660,14240,83886080,15416143872,1539,0,43260,43260,32,7.7,625331
1786162268,2026256,14240,83886080,15436087296,1539,0,43265,43265,40,7.7,620386
1786162278,2024972,14240,83886080,15465472000,1539,0,43272,43272,36,7.7,619941
1786162289,2026260,14240,83886080,15472824320,1539,0,43273,43273,54,7.7,617985
1786162299,2023528,14240,83886080,15490666496,1539,0,43277,43277,58,7.7,622531
1786162309,2025456,14240,83886080,15515852800,1539,0,43285,43285,38,7.7,619260
1786162319,2025980,14240,83886080,15535800320,1539,0,43290,43290,43,7.7,617980
1786162329,2025324,14240,83886080,15557840896,1539,0,43294,43294,49,7.7,625822
1786162339,2028948,14240,83886080,15601922048,1539,0,43302,43302,36,7.7,625110
1786162349,2037020,14240,83886080,15646007296,1539,0,43306,43306,45,7.7,617905
1786162359,2026724,14240,83886080,15702683648,1539,0,43314,43314,34,7.7,618879
1786162370,2034108,14240,83886080,15746764800,1539,0,43319,43319,41,7.7,622936
1786162380,2031192,14240,83886080,15803445248,1539,0,43326,43326,35,7.7,619073
1786162390,2031056,14240,83886080,15856975872,1539,0,43332,43332,38,7.7,617991
1786162400,2036096,14240,83886080,15896862720,1539,0,43336,43336,43,7.7,618086
1786162410,2025948,14240,83886080,15962988544,1540,0,43344,43344,32,7.7,620743
1786162420,2036584,14240,83886080,16019664896,1540,0,43348,43348,44,7.7,617935
1786162430,2025824,14240,83886080,16038555648,1540,0,43352,43352,40,7.7,619132
1786162440,2034032,14240,83886080,16082636800,1540,0,43357,43357,37,7.7,622114
1786162450,2030800,14240,83886080,16141418496,1540,0,43364,43364,36,7.7,620300
1786162460,2031616,14240,83886080,16199143424,1540,0,43370,43370,40,7.7,618855
1786162471,2028916,14240,83886080,16244277248,1540,0,43377,43377,34,7.7,624676
1786162481,2033620,14240,83886080,16285212672,1540,0,43382,43382,41,7.7,623851
1786162491,2024772,14240,83886080,16315650048,1540,0,43387,43387,46,7.7,621040
1786162501,2029716,14240,83886080,16359739392,1540,0,43394,43394,37,7.7,620110
1786162511,2033096,14240,83886080,16404873216,1540,0,43399,43399,43,7.7,619331
1786162521,2025932,14240,83886080,16448950272,1540,0,43407,43407,31,7.7,626696
1786162531,2031612,14240,83886080,16518221824,1540,0,43412,43412,38,7.7,618893
1786162541,2027976,14240,83886080,16576995328,1540,0,43419,43419,33,7.7,623434
1786162551,2029180,14240,83886080,16628432896,1540,0,43424,43424,39,7.7,619113
1786162562,2035900,14240,83886080,16677761024,1540,0,43429,43429,44,7.7,624226
1786162572,2031308,14240,83886080,16728145920,1540,0,43436,43436,39,7.7,619711
1786162582,2024404,14240,83886080,16751239168,1540,0,43440,43440,41,7.7,624573
1786162592,2024328,14240,83886080,16784822272,1540,0,43444,43444,46,7.7,619639
1786162602,2028104,14240,83886080,16841502720,1540,0,43452,43452,36,7.7,618073
1786162612,2037204,14240,83886080,16882438144,1540,0,43456,43456,47,7.7,622674
1786162622,2025232,14240,83886080,16916025344,1540,0,43461,43461,46,7.7,620761
1786162632,2032720,14240,83886080,16961155072,1540,0,43468,43468,39,7.7,621534
1786162642,2026448,14240,83886080,17003134976,1540,0,43476,43476,32,7.7,619862
1786162653,2025412,14240,83886080,17013637120,1540,0,43476,43476,51,7.7,624026
1786162663,2029520,14240,83886080,17058779136,1540,0,43484,43484,37,7.7,617969
1786162673,2034520,14240,83886080,16027025408,1540,0,43489,43489,41,7.7,621362
1786162683,2026064,14240,83886080,16059564032,1540,0,43496,43496,36,7.7,618022
1786162693,2035372,14240,83886080,16099450880,1540,0,43501,43501,41,7.7,618592
1786162703,2027876,14240,83886080,16138280960,1540,0,43509,43509,32,7.7,619809
1786162713,2029148,14240,83886080,15096020992,1540,0,43514,43514,38,7.7,617913
1786162723,2027276,14240,83886080,15127511040,1540,0,43519,43519,43,7.7,618015
1786162733,2032960,14240,83886080,15161094144,1540,0,43526,43526,38,7.7,620009
1786162743,2031344,14240,83886080,15183134720,1540,0,43532,43532,38,7.7,621954
1786162753,2028144,14240,83886080,15216726016,1540,0,43539,43539,34,7.7,617970
1786162764,2028608,14240,83886080,15255572480,1541,0,43545,43545,37,7.7,618694
1786162774,2025824,14240,83886080,15261872128,1540,0,43546,43546,52,7.7,619183
1786162784,2028892,14240,83886080,14218567680,1540,0,43554,43554,34,7.7,619681
1786162794,2033796,14240,83886080,13169999872,1540,0,43559,43559,41,7.7,621957
1786162804,2026588,14240,83886080,13190995968,1540,0,43566,43566,37,7.7,620243
1786162814,2030280,14240,83886080,13216182272,1540,0,43572,43572,37,7.7,618029
1786162824,2028268,14240,83886080,13242421248,1540,0,43579,43579,33,7.7,619394
1786162834,2030472,14240,83886080,13264465920,1540,0,43584,43584,40,7.6,619548
1786162844,2030732,14240,83886080,13290708992,1540,0,43590,43590,37,7.6,618954
1786162854,2032232,14240,83886080,13317988352,1540,0,43596,43596,37,7.6,622823
1786162865,2024168,14240,83886080,13329539072,1540,0,43598,43598,50,7.6,621111
1786162875,2025980,14240,83886080,13347385344,1540,0,43603,43603,51,7.6,617941
1786162885,2032940,14240,83886080,13376774144,1540,0,43610,43610,40,7.6,620224
1786162895,2025772,14240,83886080,13397762048,1540,0,43614,43614,49,7.6,617886
1786162905,2028760,14240,83886080,13406158848,1540,0,43618,43618,49,7.6,624085
1786162915,2038576,14240,83886080,13434503168,1540,0,43622,43622,48,7.6,620221
1786162925,2026128,14240,83886080,13439750144,1540,0,43627,43627,39,7.6,624060
1786162935,2029296,14240,83886080,13462831104,1540,0,43631,43631,42,7.6,621389
1786162946,2025264,14240,83886080,13465976832,1540,0,43635,43635,38,7.6,619285
1786162956,2034992,14240,83886080,13501665280,1540,0,43639,43639,43,7.6,622314
1786162966,2025584,14240,83886080,13534203904,1540,0,43644,43644,48,7.6,618062
1786162976,2029808,14240,83886080,13559390208,1540,0,43651,43651,41,7.6,618605
1786162986,2040056,14240,83886080,13595078656,1540,0,43656,43656,49,7.6,623909
1786162996,2030804,14240,83886080,13626564608,1540,0,43664,43664,35,7.6,623802
1786163006,2036640,14240,83886080,13655957504,1539,0,43668,43668,49,7.6,622188
1786163016,2026428,14240,83886080,13686390784,1539,0,43673,43673,50,7.6,622188
1786163026,2036480,14240,83886080,13722079232,1539,0,43680,43680,42,7.6,618565
1786163036,2036072,14240,83886080,13749366784,1539,0,43685,43685,45,7.6,618993
1786163047,2025648,14240,83886080,13780856832,1539,0,43692,43692,37,7.6,621095
1786163057,2035276,14240,83886080,13815492608,1539,0,43697,43697,45,7.6,620460
1786163067,2025996,14240,83886080,13838581760,1539,0,43704,43703,44,7.6,618065
1786163077,2031360,14240,83886080,13870071808,1539,0,43710,43710,40,7.6,620511
1786163087,2028680,14240,83886080,13898412032,1539,0,43714,43714,52,7.6,623560
1786163097,2025744,14240,83886080,13919399936,1539,0,43722,43720,47,7.6,619234
1786163107,2032532,14240,83886080,13951942656,1539,0,43726,43726,43,7.6,622520
1786163117,2026028,14240,83886080,13977137152,1539,0,43732,43732,43,7.6,618021
1786163127,2025380,14240,83886080,13981331456,1539,0,43736,43736,42,7.6,618898
1786163137,2036684,14240,83886080,14012821504,1539,0,43740,43740,44,7.6,618599
1786163147,2024828,14240,83886080,14035906560,1539,0,43748,43748,33,7.6,618000
1786163157,2029964,14240,83886080,14062153728,1539,0,43752,43752,41,7.6,619422
1786163167,2034464,14240,83886080,14094684160,1538,0,43758,43758,42,7.6,618962
1786163177,2031104,14240,83886080,14127226880,1538,0,43765,43765,39,7.6,619696
1786163188,2025772,14240,83886080,14139826176,1538,0,43768,43768,49,7.6,620217
1786163198,2024580,14240,83886080,14166061056,1538,0,43773,43773,46,7.6,617989
1786163208,2032724,14240,83886080,14201753600,1538,0,43780,43780,41,7.6,622958
1786163218,2025944,14240,83886080,14233239552,1538,0,43786,43786,40,7.6,622782
1786163228,2025624,14240,83886080,14235336704,1538,0,43788,43788,48,7.6,628402
1786163238,2025720,14240,83886080,14253174784,1538,0,43794,43794,40,7.6,621319
1786163248,2024080,14240,83886080,14262620160,1538,0,43801,43800,40,7.6,622347
1786163258,2025276,14240,83886080,14268915712,1538,0,43806,43806,40,7.6,617959
1786163268,2026648,14240,83886080,14279421952,1538,0,43812,43812,39,7.6,621274
1786163279,2025936,14240,83886080,14293065728,1538,0,43820,43820,33,7.6,617938
1786163289,2025840,14240,83886080,14304608256,1538,0,43826,43826,34,7.6,618867
1786163299,2026104,14240,83886080,14318252032,1538,0,43832,43832,33,7.6,622918
1786163309,2025596,14240,83886080,14338195456,1538,0,43838,43838,35,7.6,622446
1786163319,2024724,14240,83886080,14354984960,1538,0,43844,43844,35,7.6,620298
1786163329,2025404,14240,83886080,14371782656,1538,0,43850,43850,36,7.6,620441
1786163339,2025948,14240,83886080,14396973056,1538,0,43856,43856,37,7.6,617986
1786163349,2025688,14240,83886080,14419013632,1538,0,43862,43862,36,7.6,620185
1786163359,2026428,14240,83886080,14444208128,1538,0,43868,43868,37,7.6,621186
1786163369,2025748,14240,83886080,14475689984,1538,0,43874,43874,38,7.6,619632
1786163379,2026292,14240,83886080,14498783232,1538,0,43880,43880,39,7.6,619908
1786163390,2024860,14240,83886080,14529224704,1538,0,43886,43886,41,7.6,619271
1786163400,2025932,14240,83886080,14553362432,1539,0,43892,43892,41,7.6,617997
1786163410,2025960,14240,83886080,14579601408,1539,0,43900,43900,32,7.6,619836
1786163420,2025080,14240,83886080,14607945728,1539,0,43904,43904,40,7.6,619528
1786163430,2025744,14240,83886080,14639431680,1539,0,43912,43912,34,7.6,618023
1786163440,2026268,14240,83886080,14656225280,1539,0,43916,43916,43,7.6,621890
1786163450,2023832,14240,83886080,14683512832,1539,0,43924,43924,31,7.6,619777
1786163460,2026772,14240,83886080,14692962304,1539,0,43928,43928,40,7.6,617951
1786163471,2025512,14240,83886080,14702407680,1539,0,43934,43933,47,7.6,630328
1786163481,2026164,14240,83886080,14713954304,1539,0,43940,43940,37,7.6,621136
1786163491,2024812,14240,83886080,14728646656,1539,0,43946,43946,42,7.6,619169
1786163501,2025696,14240,83886080,14737047552,1539,0,43953,43953,37,7.6,620245
1786163511,2024720,14240,83886080,14751739904,1539,0,43960,43959,40,7.6,618977
1786163521,2025312,14240,83886080,14767484928,1539,0,43966,43966,38,7.6,618006
1786163531,2025644,14240,83886080,14772731904,1539,0,43973,43973,33,7.6,617964
1786163541,2026592,14240,83886080,14786375680,1539,0,43978,43978,42,7.6,619961
1786163551,2026072,14240,83886080,14798970880,1539,0,43986,43986,34,7.6,618356
1786163561,2025136,14240,83886080,14810517504,1539,0,43990,43990,46,7.6,617934
1786163571,2024312,14240,83886080,14825209856,1539,0,43998,43998,34,7.6,620014
1786163581,2026268,14240,83886080,14834655232,1539,0,44003,44003,40,7.6,619416
1786163592,2026684,14240,83886080,14841999360,1539,0,44008,44007,50,7.6,627380
1786163602,2027064,14240,83886080,14845157376,1539,0,44012,44012,41,7.6,619370
1786163612,2025692,14240,83886080,14849351680,1539,0,44018,44018,39,7.6,620776
1786163622,2024680,14240,83886080,14853550080,1539,0,44024,44024,41,7.6,620945
1786163632,2025260,14240,83886080,14855647232,1539,0,44028,44028,53,7.6,619649
1786163642,2024952,14240,83886080,14860894208,1539,0,44036,44036,39,7.6,617907
1786163652,2025232,14240,83886080,14864044032,1539,0,44041,44041,42,7.6,618433
1786163662,2024340,14240,83886080,14868242432,1539,0,44048,44048,37,7.6,617947
1786163672,2025180,14240,83886080,14872440832,1539,0,44054,44054,37,7.6,622136
1786163683,2024664,14240,83886080,14877696000,1539,0,44061,44061,36,7.6,622604
1786163693,2025324,14240,83886080,14881890304,1539,0,44066,44066,42,7.6,617960
1786163703,2023936,14240,83886080,14887137280,1539,0,44074,44073,35,7.6,618597
1786163713,2026444,14240,83886080,14889234432,1539,0,44078,44078,40,7.6,617902
1786163723,2025056,14240,83886080,14898683904,1539,0,44083,44083,48,7.6,618207
1786163733,2024824,14240,83886080,14908133376,1539,0,44087,44087,52,7.6,620312
1786163743,2025812,14240,83886080,14915477504,1539,0,44091,44091,50,7.6,617893
1786163753,2024720,14240,83886080,14928072704,1539,0,44099,44099,32,7.6,617970
1786163763,2026708,14240,83886080,14938566656,1539,0,44103,44103,40,7.6,620805
1786163773,2024852,14240,83886080,14949064704,1539,0,44107,44107,49,7.6,620201
