unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes
1786292913,3347232,14240,83886080,22223470592,1539,0,17048,17048,62,7.3,622761,2155872256,570425344,33554432,7340396
1786292923,3347232,14240,83886080,22223470592,1539,0,17052,17052,57,7.3,619193,2155872256,570425344,33554432,7340396
1786292933,3347232,14240,83886080,22223470592,1539,0,17056,17056,53,7.3,619624,2155872256,570425344,33554432,5767454
1786292943,3347232,14240,83886080,22223470592,1539,0,17058,17058,65,7.3,621440,2155872256,570425344,33554432,7340396
1786292953,3347232,14240,83886080,22223470592,1539,0,17062,17062,63,7.3,624092,2155872256,570425344,33554432,6291768
1786292963,3347232,14240,83886080,22223470592,1539,0,17065,17065,66,7.3,617806,2155872256,570425344,33554432,7340396
1786292973,3347232,14240,83886080,22223470592,1539,0,17066,17066,82,7.3,621704,2155872256,570425344,33554432,7340396
1786292984,3347232,14240,83886080,22223470592,1539,0,17070,17070,78,7.3,621462,2155872256,570425344,33554432,7340396
1786292994,3347232,14240,83886080,22223470592,1539,0,17074,17074,65,7.3,621510,2155872256,570425344,33554432,7340396
1786293004,3347232,14240,83886080,22223470592,1539,0,17078,17078,57,7.3,620808,2155872256,570425344,33554432,7340396
1786293014,3347232,14240,83886080,22223470592,1539,0,17082,17082,51,7.3,617838,2155872256,570425344,33554432,7340396
1786293024,3347232,14240,83886080,22223470592,1539,0,17083,17083,69,7.3,620919,2155872256,570425344,33554432,7340396
1786293034,3347232,14240,83886080,22223470592,1539,0,17087,17087,65,7.3,620274,2155872256,570425344,33554432,6291768
1786293044,3347232,14240,83886080,22223470592,1539,0,17090,17090,72,7.3,622743,2155872256,570425344,33554432,7340396
1786293054,3347232,14240,83886080,22223470592,1539,0,17094,17094,66,7.3,620409,2155872256,570425344,33554432,7340396
1786293064,3347232,14240,83886080,22223470592,1539,0,17098,17098,60,7.3,617802,2155872256,570425344,33554432,7340396
1786293074,3347232,14240,83886080,22223470592,1539,0,17102,17102,55,7.3,617826,2155872256,570425344,33554432,7340396
1786293084,3347232,14240,83886080,22223470592,1539,0,17104,17104,68,7.3,617950,2155872256,570425344,33554432,6816082
1786293095,3347232,14240,83886080,22223470592,1539,0,17107,17107,72,7.3,617828,2155872256,570425344,33554432,7340396
1786293105,3347232,14240,83886080,22223470592,1539,0,17111,17111,68,7.3,619711,2155872256,570425344,33554432,7340396
1786293115,3347232,14240,83886080,22223470592,1539,0,17115,17115,61,7.3,617779,2155872256,570425344,33554432,7340396
1786293125,3347232,14240,83886080,22223470592,1539,0,17119,17119,57,7.3,625248,2155872256,570425344,33554432,7340396
1786293135,3347232,14240,83886080,22223470592,1539,0,17123,17123,51,7.3,622427,2155872256,570425344,33554432,7340396
1786293145,3347232,14240,83886080,22223470592,1539,0,17126,17126,56,7.3,619824,2155872256,570425344,33554432,7340396
1786293155,3347232,14240,83886080,22223470592,1539,0,17128,17128,70,7.3,619931,2155872256,570425344,33554432,7340396
1786293165,3347232,14240,83886080,22223470592,1539,0,17132,17132,66,7.3,618227,2155872256,570425344,33554432,6816082
1786293175,3347232,14240,83886080,22223470592,1539,0,17135,17135,65,7.3,619752,2155872256,570425344,33554432,7340396
1786293185,3347232,14240,83886080,22223470592,1539,0,17139,17139,61,7.3,620106,2155872256,570425344,33554432,7340396
1786293195,3347232,14240,83886080,22223470592,1539,0,17143,17143,55,7.3,622676,2155872256,570425344,33554432,7340396
1786293205,3347232,14240,83886080,22223470592,1539,0,17144,17144,79,7.3,620181,2155872256,570425344,33554432,7340396
1786293215,3347232,14240,83886080,22223470592,1539,0,17148,17148,72,7.3,619697,2155872256,570425344,33554432,7340396
1786293226,3347232,14240,83886080,22223470592,1539,0,17152,17152,61,7.3,623857,2155872256,570425344,33554432,7340396
1786293236,3347232,14240,83886080,22223470592,1539,0,17156,17156,57,7.3,617807,2155872256,570425344,33554432,7340396
1786293246,3347232,14240,83886080,22223470592,1539,0,17160,17160,54,7.3,617871,2155872256,570425344,33554432,7340396
1786293256,3347232,14240,83886080,22223470592,1539,0,17161,17161,77,7.3,622770,2155872256,570425344,33554432,7340396
1786293266,3347232,14240,83886080,22223470592,1539,0,17165,17165,69,7.3,617844,2155872256,570425344,33554432,7340396
1786293276,3347232,14240,83886080,22223470592,1539,0,17169,17169,61,7.3,620901,2155872256,570425344,33554432,7340396
1786293286,3347232,14240,83886080,22223470592,1539,0,17173,17173,55,7.3,617860,2155872256,570425344,33554432,6816082
1786293296,3347232,14240,83886080,22223470592,1539,0,17176,17176,56,7.3,622029,2155872256,570425344,33554432,7340396
1786293306,3347232,14240,83886080,22223470592,1539,0,17178,17178,71,7.3,620324,2155872256,570425344,33554432,6816082
1786293316,3347232,14240,83886080,22223470592,1539,0,17181,17181,74,7.3,620835,2155872256,570425344,33554432,7340396
1786293326,3347232,14240,83886080,22223470592,1539,0,17185,17185,69,7.3,618298,2155872256,570425344,33554432,7340396
1786293336,3347232,14240,83886080,22223470592,1539,0,17189,17189,63,7.3,617814,2155872256,570425344,33554432,7340396
1786293347,3347232,14240,83886080,22223470592,1539,0,17193,17193,58,7.3,617870,2155872256,570425344,33554432,7340396
1786293357,3347232,14240,83886080,22223470592,1539,0,17194,17194,80,7.3,617910,2155872256,570425344,33554432,7340396
1786293367,3347232,14240,83886080,22223470592,1539,0,17198,17198,74,7.3,617835,2155872256,570425344,33554432,7340396
1786293377,3347232,14240,83886080,22223470592,1539,0,17202,17202,65,7.3,617842,2155872256,570425344,33554432,7340396
1786293387,3347232,14240,83886080,22223470592,1539,0,17206,17206,59,7.3,619311,2155872256,570425344,33554432,7340396
1786293397,3347232,14240,83886080,22223470592,1539,0,17210,17209,59,7.3,623893,2155872256,570425344,33554432,5767454
1786293407,3347232,14240,83886080,22223470592,1539,0,17213,17213,51,7.3,617833,2155872256,570425344,33554432,7340396
1786293417,3347232,14240,83886080,22223470592,1539,0,17214,17214,74,7.3,617813,2155872256,570425344,33554432,7340396
1786293427,3347232,14240,83886080,22223470592,1539,0,17218,17218,73,7.3,617878,2155872256,570425344,33554432,7340396
1786293437,3347232,14240,83886080,22223470592,1539,0,17222,17222,68,7.3,617852,2155872256,570425344,33554432,7340396
1786293447,3347232,14240,83886080,22223470592,1539,0,17226,17226,63,7.3,618443,2155872256,570425344,33554432,7340396
1786293457,3347232,14240,83886080,22223470592,1539,0,17230,17230,55,7.3,620005,2155872256,570425344,33554432,7340396
1786293467,3347232,14240,83886080,22223470592,1539,0,17231,17231,79,7.3,617949,2155872256,570425344,33554432,7340396
1786293477,3347232,14240,83886080,22223470592,1539,0,17235,17235,69,7.3,621037,2155872256,570425344,33554432,7340396
1786293488,3347232,14240,83886080,22223470592,1539,0,17239,17239,65,7.3,620060,2155872256,570425344,33554432,7340396
1786293498,3347232,14240,83886080,22223470592,1539,0,17243,17243,59,7.3,620211,2155872256,570425344,33554432,7340396
1786293508,3347232,14240,83886080,22223470592,1539,0,17247,17247,53,7.3,617781,2155872256,570425344,33554432,6291768
1786293518,3347232,14240,83886080,22223470592,1539,0,17250,17250,54,7.3,618479,2155872256,570425344,33554432,7340396
1786293528,3347232,14240,83886080,22223470592,1539,0,17251,17251,78,7.3,619408,2155872256,570425344,33554432,7340396
1786293538,3347232,14240,83886080,22223470592,1539,0,17255,17255,72,7.3,618806,2155872256,570425344,33554432,7340396
1786293548,3347232,14240,83886080,22223470592,1539,0,17259,17259,64,7.3,620213,2155872256,570425344,33554432,7340396
1786293558,3347232,14240,83886080,22223470592,1539,0,17263,17263,58,7.3,619949,2155872256,570425344,33554432,7340396
1786293568,3347232,14240,83886080,22223470592,1539,0,17267,17267,54,7.3,621639,2155872256,570425344,33554432,7340396
1786293578,3347232,14240,83886080,22223470592,1539,0,17268,17268,75,7.3,617838,2155872256,570425344,33554432,7340396
1786293589,3347232,14240,83886080,22223470592,1539,0,17269,17269,82,7.3,620018,2155872256,570425344,33554432,5243140
1786293599,3347232,14240,83886080,22223470592,1539,0,17272,17272,77,7.3,619450,2155872256,570425344,33554432,7340396
1786293609,3347232,14240,83886080,22223470592,1539,0,17276,17276,55,7.3,619812,2155872256,570425344,33554432,7340396
1786293619,3347232,14240,83886080,22223470592,1539,0,17280,17280,50,7.3,617933,2155872256,570425344,33554432,5243140
1786293629,3347232,14240,83886080,22223470592,1539,0,17281,17281,73,7.3,624623,2155872256,570425344,33554432,7340396
1786293639,3347232,14240,83886080,22223470592,1539,0,17285,17285,68,7.3,617872,2155872256,570425344,33554432,7340396
1786293649,3347232,14240,83886080,22223470592,1539,0,17289,17289,62,7.3,617833,2155872256,570425344,33554432,7340396
1786293659,3347232,14240,83886080,22223470592,1539,0,17293,17293,56,7.3,621237,2155872256,570425344,33554432,7340396
1786293669,3347232,14240,83886080,22223470592,1539,0,17297,17297,53,7.3,617947,2155872256,570425344,33554432,7340396
1786293680,3347232,14240,83886080,22223470592,1539,0,17301,17301,49,7.3,618503,2155872256,570425344,33554432,7340396
1786293690,3347232,14240,83886080,22223470592,1539,0,17303,17303,64,7.3,617937,2155872256,570425344,33554432,6816082
1786293700,3347232,14240,83886080,22223470592,1539,0,17306,17306,67,7.3,617819,2155872256,570425344,33554432,7340396
1786293710,3347232,14240,83886080,22223470592,1539,0,17307,17307,78,7.3,621622,2155872256,570425344,33554432,7340396
1786293720,3347232,14240,83886080,22223470592,1539,0,17311,17311,72,7.3,618498,2155872256,570425344,33554432,7340396
1786293730,3347232,14240,83886080,22223470592,1539,0,17315,17315,63,7.3,619470,2155872256,570425344,33554432,7340396
1786293740,3347232,14240,83886080,22223470592,1539,0,17319,17319,57,7.3,618776,2155872256,570425344,33554432,7340396
1786293750,3347232,14240,83886080,22223470592,1539,0,17323,17323,52,7.3,619744,2155872256,570425344,33554432,7340396
1786293760,3347232,14240,83886080,22223470592,1539,0,17327,17327,44,7.3,617920,2155872256,570425344,33554432,7340396
1786293770,3347232,14240,83886080,22223470592,1539,0,17328,17328,66,7.3,618833,2155872256,570425344,33554432,6816082
1786293780,3347232,14240,83886080,22223470592,1539,0,17331,17331,75,7.3,622165,2155872256,570425344,33554432,7340396
1786293791,3347232,14240,83886080,22223470592,1539,0,17335,17335,70,7.3,620329,2155872256,570425344,33554432,7340396
1786293801,3347232,14240,83886080,22223470592,1539,0,17339,17339,64,7.3,621612,2155872256,570425344,33554432,7340396
1786293811,3347232,14240,83886080,22223470592,1539,0,17343,17343,58,7.3,623650,2155872256,570425344,33554432,7340396
1786293821,3347232,14240,83886080,22223470592,1539,0,17347,17347,56,7.3,620112,2155872256,570425344,33554432,6816082
1786293831,3347232,14240,83886080,22223470592,1539,0,17349,17349,68,7.3,619323,2155872256,570425344,33554432,7340396
1786293841,3347232,14240,83886080,22223470592,1539,0,17353,17353,65,7.3,617817,2155872256,570425344,33554432,7340396
1786293851,3347232,14240,83886080,22223470592,1539,0,17357,17357,61,7.3,617849,2155872256,570425344,33554432,7340396
1786293861,3347232,14240,83886080,22223470592,1539,0,17361,17361,57,7.3,617836,2155872256,570425344,33554432,7340396
1786293871,3347232,14240,83886080,22223470592,1539,0,17365,17365,52,7.3,617851,2155872256,570425344,33554432,6291768
1786293881,3347232,14240,83886080,22223470592,1539,0,17368,17368,56,7.3,619504,2155872256,570425344,33554432,6816082
1786293892,3347232,14240,83886080,22223470592,1539,0,17371,17371,62,7.3,619363,2155872256,570425344,33554432,7340396
1786293902,3347232,14240,83886080,22223470592,1539,0,17375,17375,58,7.3,620741,2155872256,570425344,33554432,5767454
1786293912,3347232,14240,83886080,22223470592,1539,0,17377,17377,73,7.3,618500,2155872256,570425344,33554432,7340396
1786293922,3347232,14240,83886080,22223470592,1539,0,17381,17381,68,7.3,622459,2155872256,570425344,33554432,7340396
1786293932,3347232,14240,83886080,22223470592,1539,0,17384,17384,67,7.3,624128,2155872256,570425344,33554432,5767454
1786293942,3347232,14240,83886080,22223470592,1539,0,17387,17387,68,7.3,618354,2155872256,570425344,33554432,7340396
1786293952,3347232,14240,83886080,22223470592,1539,0,17391,17391,62,7.3,620665,2155872256,570425344,33554432,7340396
1786293962,3347232,14240,83886080,22223470592,1539,0,17395,17395,56,7.3,622156,2155872256,570425344,33554432,7340396
1786293972,3347232,14240,83886080,22223470592,1539,0,17396,17396,76,7.3,617899,2155872256,570425344,33554432,7340396
1786293982,3347232,14240,83886080,22223470592,1539,0,17400,17400,64,7.3,621123,2155872256,570425344,33554432,7340396
1786293992,3347232,14240,83886080,22223470592,1539,0,17404,17404,52,7.3,619929,2155872256,570425344,33554432,7340396
1786294003,3347232,14240,83886080,22223470592,1539,0,17406,17406,65,7.3,623143,2155872256,570425344,33554432,6816082
1786294013,3347232,14240,83886080,22223470592,1539,0,17409,17409,69,7.3,617794,2155872256,570425344,33554432,7340396
1786294023,3347232,14240,83886080,22223470592,1539,0,17413,17413,63,7.3,619556,2155872256,570425344,33554432,6291768
1786294033,3347232,14240,83886080,22223470592,1539,0,17416,17416,68,7.3,617807,2155872256,570425344,33554432,7340396
1786294043,3347232,14240,83886080,22223470592,1539,0,17420,17420,65,7.3,623734,2155872256,570425344,33554432,7340396
1786294053,3347232,14240,83886080,22223470592,1539,0,17422,17422,78,7.3,618495,2155872256,570425344,33554432,7340396
1786294063,3347232,14240,83886080,22223470592,1539,0,17426,17426,65,7.3,617884,2155872256,570425344,33554432,7340396
1786294073,3347232,14240,83886080,22223470592,1539,0,17430,17430,50,7.3,620819,2155872256,570425344,33554432,5243140
1786294083,3347232,14240,83886080,22223470592,1539,0,17432,17432,64,7.3,617835,2155872256,570425344,33554432,6291768
1786294093,3347232,14240,83886080,22223470592,1539,0,17434,17434,78,7.3,617798,2155872256,570425344,33554432,7340396
1786294104,3347232,14240,83886080,22223470592,1539,0,17438,17438,73,7.3,617851,2155872256,570425344,33554432,7340396
1786294114,3347232,14240,83886080,22223470592,1539,0,17442,17442,69,7.3,618412,2155872256,570425344,33554432,7340396
1786294124,3347232,14240,83886080,22223470592,1539,0,17446,17446,60,7.3,619962,2155872256,570425344,33554432,7340396
1786294134,3347232,14240,83886080,22223470592,1539,0,17450,17450,55,7.3,620285,2155872256,570425344,33554432,7340396
1786294144,3347232,14240,83886080,22223470592,1539,0,17454,17454,51,7.3,623247,2155872256,570425344,33554432,5243140
1786294154,3347232,14240,83886080,22223470592,1539,0,17456,17456,65,7.3,617859,2155872256,570425344,33554432,7340396
1786294164,3347232,14240,83886080,22223470592,1539,0,17460,17460,61,7.3,617823,2155872256,570425344,33554432,6816082
1786294174,3347232,14240,83886080,22223470592,1539,0,17463,17463,63,7.3,619531,2155872256,570425344,33554432,6816082
1786294184,3347232,14240,83886080,22223470592,1539,0,17466,17466,67,7.3,619880,2155872256,570425344,33554432,7340396
1786294194,3347232,14240,83886080,22223470592,1539,0,17470,17470,62,7.3,623468,2155872256,570425344,33554432,7340396
1786294204,3347232,14240,83886080,22223470592,1539,0,17472,17472,77,7.3,619031,2155872256,570425344,33554432,7340396
1786294214,3347232,14240,83886080,22223470592,1539,0,17476,17476,72,7.3,622673,2155872256,570425344,33554432,7340396
1786294224,3347232,14240,83886080,22223470592,1539,0,17480,17480,67,7.3,619487,2155872256,570425344,33554432,7340396
1786294235,3347232,14240,83886080,22223470592,1539,0,17484,17484,60,7.3,618566,2155872256,570425344,33554432,7340396
1786294245,3347232,14240,83886080,22223470592,1539,0,17488,17488,55,7.3,617780,2155872256,570425344,33554432,6291768
1786294255,3347232,14240,83886080,22223470592,1539,0,17490,17490,69,7.3,617884,2155872256,570425344,33554432,7340396
1786294265,3347232,14240,83886080,22223470592,1539,0,17494,17494,64,7.3,620455,2155872256,570425344,33554432,7340396
1786294275,3347232,14240,83886080,22223470592,1539,0,17498,17498,59,7.3,620877,2155872256,570425344,33554432,5243140
1786294285,3347232,14240,83886080,22223470592,1539,0,17500,17499,75,7.3,621203,2155872256,570425344,33554432,5243140
1786294295,3347232,14240,83886080,22223470592,1539,0,17502,17502,76,7.3,617889,2155872256,570425344,33554432,7340396
1786294305,3347232,14240,83886080,22223470592,1539,0,17506,17506,68,7.3,617836,2155872256,570425344,33554432,7340396
1786294315,3347232,14240,83886080,22223470592,1539,0,17510,17510,65,7.3,617815,2155872256,570425344,33554432,7340396
1786294325,3347232,14240,83886080,22223470592,1539,0,17514,17514,60,7.3,629715,2155872256,570425344,33554432,7340396
1786294335,3347232,14240,83886080,22223470592,1539,0,17516,17516,74,7.3,617911,2155872256,570425344,33554432,7340396
1786294346,3347232,14240,83886080,22223470592,1539,0,17520,17520,68,7.3,619762,2155872256,570425344,33554432,7340396
1786294356,3347232,14240,83886080,22223470592,1539,0,17524,17524,64,7.3,620131,2155872256,570425344,33554432,7340396
1786294366,3347232,14240,83886080,22223470592,1539,0,17528,17528,59,7.3,617807,2155872256,570425344,33554432,6291768
1786294376,3347232,14240,83886080,22223470592,1539,0,17530,17530,72,7.3,617895,2155872256,570425344,33554432,7340396
