unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes,cold_reads_issued,flush_slices,compact_slices,dead_bytes,live_bytes,compact_idle_pressure
1786734183,3335188,14240,83886080,31859957760,1443,0,7771,7771,57,6.1,593511,2155872256,570425344,33554432,6816082,48788824,38554,1042834,20598703984,21978152960,0
1786734193,3336684,14240,83886080,31869403136,1443,0,7774,7774,57,6.1,600489,2156920832,570425344,33554432,6816082,48807862,38563,1042834,20608620160,21978152960,0
1786734203,3337380,14240,83886080,31880949760,1443,0,7778,7778,47,6.1,595603,2160066560,570425344,33554432,6816082,48825537,38574,1042834,20617837320,21978152960,0
1786734213,3336600,14240,83886080,31886192640,1443,0,7778,7778,73,6.1,594383,2156920832,570425344,33554432,6816082,48839780,38579,1042834,20625315848,21978152960,0
1786734223,3335436,14240,83886080,31889346560,1443,0,7782,7782,65,6.1,595772,2155872256,570425344,33554432,6816082,48845724,38582,1042834,20628315224,21978152960,0
1786734234,3336340,14240,83886080,31890395136,1443,0,7782,7782,77,6.1,600355,2155872256,570425344,33554432,6816082,48847241,38583,1042925,20629291960,21978152960,0
1786734244,3337448,14240,83886080,31900884992,1443,0,7786,7786,65,6.1,596381,2159017984,570425344,33554432,6816082,48860382,38593,1043967,20638773216,21978152960,0
1786734255,3333836,14240,83886080,31907184640,1443,0,7790,7790,50,6.1,593464,2155872256,570425344,33554432,6816082,48868479,38599,1044581,20644527784,21978152960,0
1786734265,3336372,14240,83886080,31926079488,1443,0,7793,7793,54,6.1,597777,2156920832,570425344,33554432,6816082,48901050,38617,1045904,20664936536,21978152960,0
1786734275,3335196,14240,83886080,31933427712,1443,0,7796,7795,58,6.1,595813,2155872256,570425344,33554432,4194512,48907532,38624,1047433,20672123720,21978152960,0
1786734285,3339756,14240,83886080,31946022912,1443,0,7797,7797,71,6.1,593457,2160066560,570425344,33554432,6816082,48924329,38636,1049079,20685177608,21978152960,0
1786734295,3334796,14240,83886080,31953375232,1443,0,7797,7797,76,6.1,593361,2155872256,570425344,33554432,6816082,48928217,38643,1050925,20691696168,21978152960,0
1786734305,3354744,14240,83886080,31985905664,1443,0,7801,7801,72,6.1,593497,2176843776,570425344,33554432,6816082,48973629,38674,1054035,20723593096,21978152960,0
1786734315,3337896,14240,83886080,32010051584,1443,0,7805,7805,52,6.1,593503,2160066560,570425344,33554432,6816082,48993153,38697,1058706,20747359640,21978152960,0
1786734326,3335256,14240,83886080,32022646784,1443,0,7805,7805,79,6.1,600068,2155872256,570425344,33554432,6816082,49017038,38709,1059061,20761368256,21978152960,0
1786734336,3334584,14240,83886080,32028942336,1443,0,7805,7805,82,6.1,595917,2155872256,570425344,33554432,6816082,49018728,38715,1060183,20766941520,21978152960,0
1786734346,3335684,14240,83886080,32046788608,1443,0,7809,7809,66,6.1,595451,2156920832,570425344,33554432,6816082,49028381,38732,1062663,20784820400,21978152960,0
1786734357,3335520,14240,83886080,32062529536,1443,0,7811,7811,65,6.1,602489,2156920832,570425344,33554432,6816082,49039352,38747,1064256,20799432664,21978152960,0
1786734367,3349620,14240,83886080,32103464960,1443,0,7815,7815,56,6.1,599422,2171600896,570425344,33554432,6816082,49087343,38786,1067432,20841127344,21978152960,0
1786734377,3334040,14240,83886080,32115007488,1443,0,7815,7815,74,6.1,597708,2155872256,570425344,33554432,6816082,49097223,38797,1068445,20852439456,21978152960,0
1786734387,3360420,14240,83886080,32167489536,1443,0,7819,7819,70,6.1,593435,2182086656,570425344,33554432,6816082,49159547,38847,1072682,20905710344,21978152960,0
1786734398,3334592,14240,83886080,32179036160,1443,0,7819,7819,84,6.1,605251,2155872256,570425344,33554432,6816082,49166048,38858,1074064,20916884120,21978152960,0
1786734408,3337032,14240,83886080,32212623360,1444,0,7823,7823,56,6.1,599260,2159017984,570425344,33554432,6816082,49181412,38890,1078767,20949945376,21978152960,0
1786734418,3335644,14240,83886080,32219971584,1444,0,7823,7823,80,6.1,603937,2155872256,570425344,33554432,6816082,49192296,38897,1079012,20956853792,21978152960,0
1786734429,3335556,14240,83886080,32232562688,1444,0,7827,7827,60,6.1,593411,2156920832,570425344,33554432,6816082,49200033,38909,1080732,20970279720,21978152960,0
1786734439,3334728,14240,83886080,32246210560,1444,0,7828,7828,71,6.1,593391,2155872256,570425344,33554432,6816082,49210322,38922,1082256,20984107032,21978152960,0
1786734449,3334112,14240,83886080,32266153984,1444,0,7832,7832,64,6.1,594137,2155872256,570425344,33554432,6816082,49245420,38941,1085430,21003398616,21978152960,0
1786734460,3335464,14240,83886080,32275595264,1444,0,7832,7832,81,6.1,609330,2155872256,570425344,33554432,6816082,49262112,38950,1086960,21012461720,21978152960,0
1786734470,3334844,14240,83886080,32295542784,1444,0,7836,7836,70,6.1,593334,2155872256,570425344,33554432,6816082,49304713,38969,1090639,21033516040,21978152960,0
1786734481,3335164,14240,83886080,32304984064,1444,0,7836,7836,85,6.1,604701,2155872256,570425344,33554432,6816082,49310946,38978,1092196,21042298280,21978152960,0
1786734491,3335224,14240,83886080,32329129984,1444,0,7840,7840,54,6.1,595915,2155872256,570425344,33554432,6816082,49322812,39001,1096367,21067453424,21978152960,0
1786734501,3333484,14240,83886080,32333328384,1444,0,7840,7840,79,6.1,597904,2155872256,570425344,33554432,6816082,49330854,39005,1096910,21070550264,21978152960,0
1786734512,3335172,14240,83886080,32352219136,1445,0,7842,7840,92,6.1,604501,2155872256,570425344,33554432,3670198,49337201,39023,1099992,21089458280,21978152960,0
1786734522,3336244,14240,83886080,32364810240,1445,0,7844,7844,78,6.1,595558,2157969408,570425344,33554432,6816082,49382764,39035,1102042,21102055240,21978152960,0
1786734532,3333840,14240,83886080,32378462208,1445,0,7844,7844,93,6.1,608323,2155872256,570425344,33554432,6816082,49389381,39048,1104071,21114586176,21978152960,0
1786734542,3334216,14240,83886080,32394203136,1445,0,7848,7848,80,6.1,597134,2155872256,570425344,33554432,6816082,49419816,39063,1106778,21131430680,21978152960,0
1786734556,3336084,14240,83886080,32400498688,1445,0,7848,7848,89,6.1,601737,2155872256,570425344,33554432,6816082,49422678,39069,1108075,21136820544,21978152960,0
1786734566,3334628,14240,83886080,32412045312,1445,0,7851,7850,80,6.1,600341,2155872256,570425344,33554432,4718826,49427825,39080,1110501,21149706752,21978152960,0
1786734576,3335156,14240,83886080,32421490688,1445,0,7853,7853,77,6.1,601604,2156920832,570425344,33554432,6816082,49471004,39089,1112236,21158609512,21978152960,0
1786734586,3335032,14240,83886080,32434085888,1445,0,7854,7854,79,6.1,593411,2155872256,570425344,33554432,6291768,49476130,39101,1114424,21172126616,21978152960,0
1786734596,3335208,14240,83886080,32446681088,1445,0,7857,7857,76,6.1,600827,2156920832,570425344,33554432,6816082,49495901,39113,1116535,21183833824,21978152960,0
1786734606,3334988,14240,83886080,32472920064,1446,0,7861,7861,61,6.1,595353,2156920832,570425344,33554432,6816082,49520540,39138,1121249,21209815840,21978152960,0
1786734619,3335236,14240,83886080,32475021312,1446,0,7861,7861,77,6.1,601338,2155872256,570425344,33554432,6816082,49523409,39140,1121866,21212170696,21978152960,0
1786734629,3334596,14240,83886080,32487620608,1446,0,7865,7865,56,6.1,593354,2155872256,570425344,33554432,6816082,49529165,39152,1124201,21225145984,21978152960,0
1786734639,3335068,14240,83886080,32494964736,1446,0,7866,7866,74,6.1,600741,2155872256,570425344,33554432,6816082,49542710,39159,1125786,21232991312,21978152960,0
1786734650,3333840,14240,83886080,32505462784,1446,0,7870,7870,54,6.1,597893,2155872256,570425344,33554432,6816082,49560878,39169,1127838,21242207424,21978152960,0
1786734660,3333808,14240,83886080,32509657088,1446,0,7870,7870,77,6.1,593326,2155872256,570425344,33554432,6816082,49592915,39173,1128652,21246370080,21978152960,0
1786734670,3334944,14240,83886080,32532750336,1446,0,7874,7874,61,6.1,595490,2156920832,570425344,33554432,6816082,49618376,39195,1133915,21269544504,21978152960,0
1786734681,3335720,14240,83886080,32534851584,1446,0,7874,7874,85,6.1,602893,2155872256,570425344,33554432,6816082,49641550,39197,1134819,21272679072,21978152960,0
1786734691,3334712,14240,83886080,32539049984,1446,0,7874,7874,89,6.1,596971,2155872256,570425344,33554432,6816082,49643392,39201,1135888,21276641560,21978152960,0
1786734701,3334888,14240,83886080,32552693760,1446,0,7878,7878,72,6.1,597158,2155872256,570425344,33554432,6816082,49656892,39214,1139706,21290454200,21978152960,0
1786734712,3334592,14240,83886080,32562143232,1446,0,7878,7878,89,6.1,598028,2155872256,570425344,33554432,6816082,49663479,39223,1142070,21298990160,21978152960,0
1786734722,3336036,14240,83886080,32573685760,1446,0,7882,7882,72,6.1,595358,2156920832,570425344,33554432,6816082,49710132,39234,1145269,21311559872,21978152960,0
1786734733,3334896,14240,83886080,32581033984,1446,0,7882,7882,88,6.1,600060,2155872256,570425344,33554432,6816082,49723107,39241,1146920,21317851016,21978152960,0
1786734743,3335780,14240,83886080,32587333632,1447,0,7882,7882,95,6.1,597938,2155872256,570425344,33554432,6816082,49727638,39247,1149165,21326049520,21978152960,0
1786734753,3335040,14240,83886080,32598872064,1447,0,7886,7886,83,6.1,595681,2156920832,570425344,33554432,6816082,49751071,39258,1151617,21335700552,21978152960,0
1786734764,3335224,14240,83886080,32611467264,1447,0,7887,7886,96,6.1,605925,2155872256,570425344,33554432,5243140,49758075,39270,1154798,21347454920,21978152960,0
1786734774,3336048,14240,83886080,32614617088,1447,0,7890,7890,77,6.1,595302,2155872256,570425344,33554432,6816082,49797232,39273,1156076,21353516552,21978152960,0
1786734784,3335572,14240,83886080,32620920832,1447,0,7890,7890,94,6.1,595796,2155872256,570425344,33554432,6816082,49802431,39279,1157752,21359318280,21978152960,0
1786734794,3336036,14240,83886080,32632463360,1447,0,7894,7894,73,6.1,596712,2156920832,570425344,33554432,6816082,49822614,39290,1160670,21370275120,21978152960,0
1786734805,3335048,14240,83886080,32646107136,1447,0,7898,7898,52,6.1,598432,2155872256,570425344,33554432,6816082,49832952,39303,1164104,21383941040,21978152960,0
1786734815,3334816,14240,83886080,32651354112,1447,0,7900,7900,60,6.1,600339,2155872256,570425344,33554432,6816082,49842736,39308,1165458,21388954672,21978152960,0
1786734825,3334768,14240,83886080,32653451264,1447,0,7902,7902,58,6.1,595773,2155872256,570425344,33554432,6816082,49845265,39310,1165920,21390994080,21978152960,0
1786734836,3334704,14240,83886080,32665001984,1447,0,7903,7903,63,6.1,603525,2155872256,570425344,33554432,6291768,49852236,39321,1168787,21401582024,21978152960,0
1786734846,3334392,14240,83886080,32669196288,1447,0,7907,7906,55,6.1,597745,2155872256,570425344,33554432,5243140,49865959,39325,1170031,21406429024,21978152960,0
1786734856,3334044,14240,83886080,32676548608,1447,0,7909,7909,58,6.1,596679,2155872256,570425344,33554432,6816082,49893354,39332,1171711,21413333248,21978152960,0
1786734866,3335196,14240,83886080,32687046656,1447,0,7913,7913,48,6.1,593362,2156920832,570425344,33554432,6291768,49906744,39342,1174293,21424305808,21978152960,0
1786734876,3335496,14240,83886080,32692293632,1447,0,7913,7913,77,6.1,594091,2156920832,570425344,33554432,6816082,49949818,39347,1175164,21429492360,21978152960,0
1786734886,3334216,14240,83886080,32708038656,1448,0,7917,7917,61,6.1,596026,2155872256,570425344,33554432,6816082,49966979,39362,1179751,21444968176,21978152960,0
1786734897,3335532,14240,83886080,32711184384,1448,0,7917,7917,88,6.1,605586,2155872256,570425344,33554432,6816082,50010985,39365,1180171,21448621504,21978152960,0
1786734907,3334532,14240,83886080,32727977984,1448,0,7921,7921,59,6.1,594964,2155872256,570425344,33554432,6816082,50031505,39381,1185061,21465213440,21978152960,0
1786734917,3335804,14240,83886080,32730075136,1448,0,7921,7921,86,6.1,607571,2155872256,570425344,33554432,6816082,50064129,39383,1185622,21468627824,21978152960,0
1786734928,3336384,14240,83886080,32735322112,1448,0,7921,7921,92,6.1,599739,2155872256,570425344,33554432,6816082,50066639,39388,1187007,21473454912,21978152960,0
1786734938,3334000,14240,83886080,32746868736,1448,0,7922,7922,92,6.1,593306,2155872256,570425344,33554432,5767454,50072228,39399,1189517,21483560776,21978152960,0
1786734948,3335772,14240,83886080,32751071232,1448,0,7925,7925,82,6.1,595591,2155872256,570425344,33554432,6816082,50104165,39403,1190766,21489541712,21978152960,0
1786734958,3334960,14240,83886080,32756318208,1448,0,7926,7926,88,6.1,595664,2155872256,570425344,33554432,6816082,50109761,39408,1191828,21493970560,21978152960,0
1786734969,3334128,14240,83886080,32763662336,1448,0,7927,7926,95,6.1,593420,2155872256,570425344,33554432,5243140,50113803,39415,1193601,21500440912,21978152960,0
1786734979,3335800,14240,83886080,32766812160,1448,0,7930,7930,67,6.1,602469,2155872256,570425344,33554432,6816082,50131838,39418,1194589,21505314112,21978152960,0
1786734990,3334172,14240,83886080,32774160384,1448,0,7931,7931,78,6.1,593405,2155872256,570425344,33554432,6816082,50148333,39425,1196063,21510983792,21978152960,0
1786735000,3335200,14240,83886080,32793047040,1448,0,7935,7935,63,6.1,600390,2156920832,570425344,33554432,6816082,50166077,39443,1200965,21529847792,21978152960,0
1786735010,3334872,14240,83886080,32802500608,1448,0,7938,7937,63,6.1,598256,2155872256,570425344,33554432,5243140,50176038,39452,1203776,21540002912,21978152960,0
1786735020,3334920,14240,83886080,32807747584,1448,0,7941,7941,57,6.1,593406,2155872256,570425344,33554432,6291768,50192251,39457,1205318,21545598184,21978152960,0
1786735031,3334828,14240,83886080,32811945984,1448,0,7943,7943,63,6.1,595937,2155872256,570425344,33554432,6816082,50201991,39461,1206048,21548467608,21978152960,0
1786735042,3336096,14240,83886080,32819290112,1449,0,7943,7943,73,6.1,603470,2155872256,570425344,33554432,6816082,50206095,39468,1207831,21555968144,21978152960,0
1786735052,3336356,14240,83886080,32836087808,1449,0,7947,7947,56,6.1,596242,2157969408,570425344,33554432,6816082,50219384,39484,1211790,21573086176,21978152960,0
1786735062,3334760,14240,83886080,32865476608,1449,0,7948,7948,75,6.1,599951,2155872256,570425344,33554432,6816082,50267868,39512,1212821,21602823176,21978152960,0
1786735072,3334240,14240,83886080,32877019136,1449,0,7952,7952,50,6.1,595099,2155872256,570425344,33554432,5243140,50273925,39523,1215231,21613143880,21978152960,0
1786735082,3346472,14240,83886080,32905359360,1449,0,7952,7952,81,6.1,593349,2168455168,570425344,33554432,6816082,50322525,39550,1216143,21642051912,21978152960,0
1786735092,3335444,14240,83886080,32928448512,1449,0,7956,7956,55,6.1,594763,2155872256,570425344,33554432,4194512,50333371,39572,1221070,21664611160,21978152960,0
1786735102,3338640,14240,83886080,32939995136,1449,0,7956,7956,82,6.1,596136,2160066560,570425344,33554432,6816082,50353388,39583,1221662,21677027864,21978152960,0
1786735112,3335024,14240,83886080,32944193536,1449,0,7956,7956,87,6.1,600016,2155872256,570425344,33554432,6816082,50355124,39587,1222727,21681722904,21978152960,0
1786735123,3333696,14240,83886080,32956788736,1449,0,7957,7956,100,6.1,607887,2155872256,570425344,33554432,5243140,50361021,39599,1225575,21693176496,21978152960,0
1786735133,3359360,14240,83886080,32993521664,1449,0,7960,7960,87,6.1,595935,2181038080,570425344,33554432,6816082,50415552,39634,1228021,21730839520,21978152960,0
1786735143,3335792,14240,83886080,33006120960,1449,0,7960,7960,102,6.1,593388,2155872256,570425344,33554432,6816082,50421579,39646,1230632,21744500200,21978152960,0
1786735153,3337260,14240,83886080,33018720256,1449,0,7964,7964,76,6.1,595235,2159017984,570425344,33554432,6816082,50429358,39658,1232286,21755324992,21978152960,0
1786735163,3334844,14240,83886080,33027108864,1449,0,7964,7964,84,6.1,599852,2155872256,570425344,33554432,6816082,50433477,39666,1233964,21764375520,21978152960,0
1786735174,3333620,14240,83886080,33048100864,1449,0,7968,7968,52,6.1,597803,2155872256,570425344,33554432,4718826,50442409,39686,1237815,21784618688,21978152960,0
1786735184,3337912,14240,83886080,33059647488,1449,0,7968,7968,78,6.1,595131,2160066560,570425344,33554432,6816082,50458149,39697,1238515,21795817616,21978152960,0
1786735194,3335428,14240,83886080,33073295360,1449,0,7972,7972,60,6.1,597457,2155872256,570425344,33554432,6816082,50466308,39710,1241208,21811102696,21978152960,0
1786735204,3334428,14240,83886080,33087991808,1450,0,7974,7974,66,6.1,597476,2155872256,570425344,33554432,6816082,50478327,39724,1243020,21824783288,21978152960,0
1786735214,3344260,14240,83886080,33107931136,1449,0,7978,7978,56,6.1,594749,2165309440,570425344,33554432,6816082,50505034,39743,1244593,21845398496,21978152960,0
1786735225,3333588,14240,83886080,33117376512,1450,0,7978,7978,75,6.1,596112,2155872256,570425344,33554432,6816082,50513495,39752,1245600,21853750008,21978152960,0
1786735235,3337536,14240,83886080,33137324032,1450,0,7982,7982,70,6.1,595940,2159017984,570425344,33554432,6816082,50528422,39771,1248610,21874074920,21978152960,0
1786735246,3334932,14240,83886080,33141518336,1450,0,7982,7982,78,6.1,602812,2155872256,570425344,33554432,6816082,50530407,39775,1249454,21878395824,21978152960,0
1786735256,3348992,14240,83886080,33179303936,1450,0,7986,7986,69,6.1,593387,2170552320,570425344,33554432,6816082,50567729,39811,1253917,21916219192,21978152960,0
