unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit
1785963169,601680,14240,83886080,0,0,0,148185,148185,13,7.6
1785963180,611172,14240,83886080,0,0,0,148219,148219,12,7.6
1785963190,601564,14240,83886080,0,0,0,148251,148251,13,7.6
1785963200,602460,14240,83886080,0,0,0,148283,148283,13,7.6
1785963210,601140,14240,83886080,0,0,0,148317,148317,13,7.6
1785963220,607488,14240,83886080,0,0,0,148345,148345,17,7.6
1785963230,604496,14240,83886080,0,0,0,148377,148377,13,7.6
1785963240,605028,14240,83886080,0,0,0,148411,148411,12,7.6
1785963250,603524,14240,83886080,0,0,0,148439,148437,18,7.6
1785963260,601092,14240,83886080,0,0,0,148455,148455,14,7.6
1785963271,599848,14240,83886080,0,0,0,148488,148488,15,7.6
1785963281,607128,14240,83886080,0,0,0,148521,148521,15,7.6
1785963291,602788,14240,83886080,0,0,0,148553,148553,13,7.6
1785963301,606044,14240,83886080,0,0,0,148585,148585,15,7.6
1785963311,602632,14240,83886080,0,0,0,148619,148619,12,7.6
1785963321,608864,14240,83886080,0,0,0,148648,148648,15,7.6
1785963331,601556,14240,83886080,0,0,0,148683,148682,13,7.6
1785963341,602800,14240,83886080,0,0,0,148714,148714,13,7.6
1785963351,602972,14240,83886080,0,0,0,148746,148746,14,7.6
1785963361,601724,14240,83886080,0,0,0,148780,148780,12,7.6
1785963371,606652,14240,83886080,0,0,0,148808,148808,18,7.6
1785963382,602060,14240,83886080,0,0,0,148842,148842,14,7.6
1785963392,605276,14240,83886080,0,0,0,148875,148874,16,7.6
1785963402,607624,14240,83886080,0,0,0,148906,148906,12,7.6
1785963412,606844,14240,83886080,0,0,0,148938,148938,12,7.6
1785963422,601772,14240,83886080,0,0,0,148972,148972,12,7.6
1785963432,600720,14240,83886080,0,0,0,149004,149004,12,7.6
1785963442,609412,14240,83886080,0,0,0,149036,149036,14,7.6
1785963452,604072,14240,83886080,0,0,0,149070,149070,12,7.6
1785963462,605772,14240,83886080,0,0,0,149098,149098,12,7.6
1785963472,603076,14240,83886080,0,0,0,149132,149132,14,7.6
1785963482,608420,14240,83886080,0,0,0,149164,149164,15,7.6
1785963492,600080,14240,83886080,0,0,0,149196,149196,11,7.6
1785963503,604252,14240,83886080,0,0,0,149228,149228,13,7.6
1785963513,600716,14240,83886080,0,0,0,149262,149262,12,7.6
1785963523,606796,14240,83886080,0,0,0,149290,149290,15,7.6
1785963533,600744,14240,83886080,0,0,0,149324,149324,15,7.6
1785963543,601620,14240,83886080,0,0,0,149356,149356,16,7.6
1785963553,605464,14240,83886080,0,0,0,149388,149388,12,7.6
1785963563,603072,14240,83886080,0,0,0,149420,149420,13,7.6
1785963573,606092,14240,83886080,0,0,0,149450,149450,16,7.6
1785963583,601316,14240,83886080,0,0,0,149484,149484,12,7.6
1785963593,604308,14240,83886080,0,0,0,149516,149516,12,7.6
1785963603,600172,14240,83886080,0,0,0,149548,149548,14,7.6
1785963614,605024,14240,83886080,0,0,0,149582,149582,11,7.6
1785963624,605660,14240,83886080,0,0,0,149614,149614,15,7.6
1785963634,604220,14240,83886080,0,0,0,149646,149646,12,7.6
1785963644,611232,14240,83886080,0,0,0,149678,149678,14,7.6
1785963654,601484,14240,83886080,0,0,0,149712,149712,12,7.6
1785963664,602232,14240,83886080,0,0,0,149740,149740,15,7.6
1785963674,601128,14240,83886080,0,0,0,149776,149776,12,7.6
1785963684,602476,14240,83886080,0,0,0,149808,149808,14,7.6
1785963694,603452,14240,83886080,0,0,0,149838,149838,12,7.6
1785963704,602976,14240,83886080,0,0,0,149870,149870,14,7.6
1785963715,601216,14240,83886080,0,0,0,149904,149904,14,7.6
1785963725,606892,14240,83886080,0,0,0,149934,149934,15,7.6
1785963735,604480,14240,83886080,0,0,0,149968,149968,13,7.6
1785963745,604556,14240,83886080,0,0,0,150002,150002,11,7.6
1785963755,600012,14240,83886080,0,0,0,150032,150032,12,7.6
1785963765,611816,14240,83886080,0,0,0,150065,150064,14,7.6
1785963775,601472,14240,83886080,0,0,0,150096,150096,14,7.6
1785963785,604892,14240,83886080,0,0,0,150128,150128,14,7.6
1785963795,603280,14240,83886080,0,0,0,150162,150162,14,7.6
1785963805,600908,14240,83886080,0,0,0,150194,150194,12,7.6
1785963815,606088,14240,83886080,0,0,0,150226,150226,14,7.6
1785963825,599860,14240,83886080,0,0,0,150260,150260,12,7.6
1785963835,602964,14240,83886080,0,0,0,150289,150288,16,7.6
1785963846,604604,14240,83886080,0,0,0,150324,150324,11,7.6
1785963856,601780,14240,83886080,0,0,0,150358,150358,12,7.6
1785963866,601624,14240,83886080,0,0,0,150388,150388,14,7.6
1785963876,601684,14240,83886080,0,0,0,150422,150422,14,7.6
1785963886,603416,14240,83886080,0,0,0,150455,150455,12,7.6
1785963896,604104,14240,83886080,0,0,0,150484,150484,14,7.6
1785963906,606492,14240,83886080,0,0,0,150518,150518,12,7.6
1785963916,603876,14240,83886080,0,0,0,150550,150550,15,7.6
1785963926,599736,14240,83886080,0,0,0,150582,150582,11,7.6
1785963936,602600,14240,83886080,0,0,0,150614,150614,14,7.6
1785963946,616176,14240,83886080,0,0,0,150644,150644,16,7.6
1785963956,600864,14240,83886080,0,0,0,150676,150676,13,7.6
1785963966,600948,14240,83886080,0,0,0,150710,150710,13,7.6
1785963977,605000,14240,83886080,0,0,0,150742,150742,12,7.6
1785963987,601768,14240,83886080,0,0,0,150774,150774,15,7.6
1785963997,602240,14240,83886080,0,0,0,150808,150808,13,7.6
1785964007,600608,14240,83886080,0,0,0,150836,150836,14,7.6
1785964017,607152,14240,83886080,0,0,0,150870,150870,13,7.6
1785964027,600420,14240,83886080,0,0,0,150903,150903,14,7.6
1785964037,601284,14240,83886080,0,0,0,150934,150934,16,7.6
1785964047,602724,14240,83886080,0,0,0,150969,150968,14,7.6
1785964057,609164,14240,83886080,0,0,0,151001,151001,13,7.6
1785964067,604488,14240,83886080,0,0,0,151029,151029,16,7.6
1785964077,603276,14240,83886080,0,0,0,151061,151061,14,7.6
1785964088,604884,14240,83886080,0,0,0,151091,151091,12,7.6
1785964098,600972,14240,83886080,0,0,0,151119,151119,12,7.6
1785964108,603376,14240,83886080,0,0,0,151149,151149,12,7.6
1785964118,602372,14240,83886080,0,0,0,151177,151177,13,7.6
1785964128,609796,14240,83886080,0,0,0,151207,151207,13,7.6
1785964138,604376,14240,83886080,0,0,0,151238,151238,12,7.6
1785964148,601652,14240,83886080,0,0,0,151267,151267,15,7.6
1785964158,603092,14240,83886080,0,0,0,151297,151297,14,7.6
1785964168,607668,14240,83886080,0,0,0,151328,151328,12,7.6
1785964178,604164,14240,83886080,0,0,0,151357,151357,13,7.6
1785964188,602644,14240,83886080,0,0,0,151385,151385,14,7.6
1785964199,607684,14240,83886080,0,0,0,151417,151417,13,7.6
1785964209,602180,14240,83886080,0,0,0,151447,151447,13,7.6
1785964219,605816,14240,83886080,0,0,0,151475,151475,12,7.6
1785964229,605288,14240,83886080,0,0,0,151505,151505,13,7.6
1785964239,606384,14240,83886080,0,0,0,151536,151536,12,7.6
1785964249,611448,14240,83886080,0,0,0,151564,151562,16,7.6
1785964259,605536,14240,83886080,0,0,0,151594,151594,14,7.6
1785964269,600548,14240,83886080,0,0,0,151624,151624,14,7.6
1785964279,601272,14240,83886080,0,0,0,151655,151655,12,7.6
1785964289,601116,14240,83886080,0,0,0,151684,151684,12,7.6
1785964299,602000,14240,83886080,0,0,0,151714,151714,13,7.6
1785964309,601480,14240,83886080,0,0,0,151746,151744,14,7.6
1785964319,600880,14240,83886080,0,0,0,151774,151774,13,7.6
1785964330,609464,14240,83886080,0,0,0,151804,151804,12,7.6
1785964340,601944,14240,83886080,0,0,0,151834,151834,13,7.6
1785964350,601412,14240,83886080,0,0,0,151862,151862,12,7.6
1785964360,602536,14240,83886080,0,0,0,151892,151892,13,7.6
1785964370,605260,14240,83886080,0,0,0,151924,151924,13,7.6
1785964380,600396,14240,83886080,0,0,0,151956,151956,11,7.6
1785964390,602340,14240,83886080,0,0,0,151988,151988,13,7.6
1785964400,599828,14240,83886080,0,0,0,152022,152022,12,7.6
1785964410,603120,14240,83886080,0,0,0,152050,152050,16,7.6
1785964420,602136,14240,83886080,0,0,0,152084,152084,12,7.6
1785964430,604544,14240,83886080,0,0,0,152116,152116,13,7.6
1785964441,601592,14240,83886080,0,0,0,152148,152148,12,7.6
1785964451,603796,14240,83886080,0,0,0,152180,152180,13,7.6
1785964461,606432,14240,83886080,0,0,0,152214,152214,12,7.6
1785964471,600052,14240,83886080,0,0,0,152242,152242,13,7.6
1785964481,600384,14240,83886080,0,0,0,152276,152276,11,7.6
1785964491,610852,14240,83886080,0,0,0,152305,152304,16,7.6
1785964501,601756,14240,83886080,0,0,0,152339,152339,13,7.6
1785964511,603840,14240,83886080,0,0,0,152372,152372,12,7.6
1785964521,603340,14240,83886080,0,0,0,152402,152402,14,7.6
1785964532,599164,14240,83886080,0,0,0,152436,152436,13,7.6
1785964542,601804,14240,83886080,0,0,0,152468,152468,13,7.6
1785964552,600736,14240,83886080,0,0,0,152500,152500,13,7.6
1785964562,604488,14240,83886080,0,0,0,152532,152532,14,7.6
1785964572,602116,14240,83886080,0,0,0,152567,152566,14,7.6
1785964582,603704,14240,83886080,0,0,0,152597,152595,13,7.6
1785964592,604444,14240,83886080,0,0,0,152630,152630,13,7.6
1785964602,602564,14240,83886080,0,0,0,152663,152662,14,7.6
1785964612,603160,14240,83886080,0,0,0,152692,152692,15,7.6
1785964622,599984,14240,83886080,0,0,0,152726,152726,15,7.6
1785964632,605328,14240,83886080,0,0,0,152758,152758,16,7.6
1785964643,605464,14240,83886080,0,0,0,152790,152790,12,7.6
1785964653,603208,14240,83886080,0,0,0,152822,152822,13,7.6
1785964663,600968,14240,83886080,0,0,0,152856,152856,12,7.6
1785964673,601548,14240,83886080,0,0,0,152864,152864,16,7.6
1785964683,603284,14240,83886080,0,0,0,152896,152896,15,7.6
1785964693,602564,14240,83886080,0,0,0,152930,152930,14,7.6
1785964703,600936,14240,83886080,0,0,0,152958,152958,17,7.6
1785964713,604172,14240,83886080,0,0,0,152992,152992,14,7.6
1785964723,601608,14240,83886080,0,0,0,153025,153025,14,7.6
1785964733,601712,14240,83886080,0,0,0,153052,153048,21,7.6
1785964743,604128,14240,83886080,0,0,0,153068,153068,12,7.6
1785964753,600648,14240,83886080,0,0,0,153100,153100,14,7.6
1785964764,600220,14240,83886080,0,0,0,153134,153134,12,7.6
1785964774,606052,14240,83886080,0,0,0,153163,153162,14,7.6
1785964784,600720,14240,83886080,0,0,0,153196,153196,14,7.6
1785964794,607024,14240,83886080,0,0,0,153230,153230,14,7.6
1785964804,604848,14240,83886080,0,0,0,153260,153260,14,7.6
1785964814,601112,14240,83886080,0,0,0,153294,153294,14,7.6
1785964824,605628,14240,83886080,0,0,0,153326,153326,15,7.6
1785964834,600824,14240,83886080,0,0,0,153358,153358,14,7.6
1785964844,605600,14240,83886080,0,0,0,153392,153392,13,7.6
1785964854,605084,14240,83886080,0,0,0,153424,153424,14,7.6
1785964865,601296,14240,83886080,0,0,0,153456,153456,15,7.6
1785964875,606800,14240,83886080,0,0,0,153490,153490,12,7.6
1785964885,602068,14240,83886080,0,0,0,153522,153522,12,7.6
1785964895,603964,14240,83886080,0,0,0,153554,153554,14,7.6
1785964905,601312,14240,83886080,0,0,0,153588,153588,14,7.6
1785964915,602324,14240,83886080,0,0,0,153617,153617,12,7.6
1785964925,604188,14240,83886080,0,0,0,153650,153649,15,7.6
1785964935,604004,14240,83886080,0,0,0,153683,153683,14,7.6
1785964945,604380,14240,83886080,0,0,0,153704,153704,23,7.6
1785964955,611356,14240,83886080,0,0,0,153724,153724,13,7.6
1785964965,603348,14240,83886080,0,0,0,153758,153758,12,7.6
1785964975,604448,14240,83886080,0,0,0,153794,153794,12,7.6
1785964985,606916,14240,83886080,0,0,0,153823,153823,14,7.6
1785964996,604328,14240,83886080,0,0,0,153856,153856,14,7.6
1785965006,602668,14240,83886080,0,0,0,153888,153888,14,7.6
1785965016,603784,14240,83886080,0,0,0,153922,153922,11,7.6
1785965026,601112,14240,83886080,0,0,0,153956,153956,13,7.6
1785965036,601700,14240,83886080,0,0,0,153982,153979,19,7.6
1785965046,605560,14240,83886080,0,0,0,153998,153998,13,7.6
1785965056,602116,14240,83886080,0,0,0,154032,154032,13,7.6
1785965066,602664,14240,83886080,0,0,0,154065,154065,14,7.6
1785965076,603208,14240,83886080,0,0,0,154095,154095,12,7.6
1785965086,602016,14240,83886080,0,0,0,154128,154128,12,7.6
1785965096,599268,14240,83886080,0,0,0,154163,154163,12,7.6
1785965106,605880,14240,83886080,0,0,0,154194,154193,15,7.6
1785965116,602088,14240,83886080,0,0,0,154227,154227,13,7.6
1785965126,605192,14240,83886080,0,0,0,154257,154257,16,7.6
1785965137,600636,14240,83886080,0,0,0,154291,154291,11,7.6
1785965147,608400,14240,83886080,0,0,0,154324,154324,14,7.6
1785965157,602172,14240,83886080,0,0,0,154351,154350,18,7.6
1785965167,600328,14240,83886080,0,0,0,154368,154368,14,7.6
1785965177,601808,14240,83886080,0,0,0,154402,154402,13,7.6
1785965187,604832,14240,83886080,0,0,0,154437,154436,14,7.6
1785965197,601252,14240,83886080,0,0,0,154467,154467,13,7.6
1785965207,605428,14240,83886080,0,0,0,154501,154501,13,7.6
1785965217,602612,14240,83886080,0,0,0,154535,154535,13,7.6
1785965227,603156,14240,83886080,0,0,0,154567,154567,12,7.6
1785965238,603396,14240,83886080,0,0,0,154600,154600,13,7.6
1785965248,604432,14240,83886080,0,0,0,154631,154630,16,7.6
1785965258,603384,14240,83886080,0,0,0,154666,154666,12,7.6
1785965268,600016,14240,83886080,0,0,0,154700,154700,13,7.6
1785965278,601852,14240,83886080,0,0,0,154729,154729,12,7.6
1785965288,600996,14240,83886080,0,0,0,154761,154760,14,7.6
1785965298,603992,14240,83886080,0,0,0,154793,154792,15,7.6
1785965308,603488,14240,83886080,0,0,0,154824,154823,15,7.6
1785965318,602000,14240,83886080,0,0,0,154857,154857,12,7.6
1785965328,606116,14240,83886080,0,0,0,154889,154889,12,7.6
1785965338,606144,14240,83886080,0,0,0,154917,154917,13,7.6
1785965348,600464,14240,83886080,0,0,0,154949,154949,14,7.6
1785965358,605684,14240,83886080,0,0,0,154981,154981,13,7.6
1785965369,607852,14240,83886080,0,0,0,155011,155011,13,7.6
1785965379,605572,14240,83886080,0,0,0,155044,155044,13,7.6
1785965389,604728,14240,83886080,0,0,0,155077,155077,11,7.6
1785965399,604668,14240,83886080,0,0,0,155105,155105,14,7.6
1785965409,601852,14240,83886080,0,0,0,155139,155139,12,7.6
1785965419,604064,14240,83886080,0,0,0,155171,155171,12,7.6
1785965429,602932,14240,83886080,0,0,0,155200,155200,12,7.6
1785965439,604224,14240,83886080,0,0,0,155232,155232,14,7.6
1785965449,604440,14240,83886080,0,0,0,155264,155264,14,7.6
1785965459,601260,14240,83886080,0,0,0,155294,155294,13,7.6
1785965469,603400,14240,83886080,0,0,0,155326,155326,14,7.6
1785965479,601040,14240,83886080,0,0,0,155360,155360,13,7.6
1785965490,602548,14240,83886080,0,0,0,155388,155388,13,7.6
1785965500,601104,14240,83886080,0,0,0,155420,155420,13,7.6
1785965510,601200,14240,83886080,0,0,0,155453,155452,13,7.6
1785965520,602068,14240,83886080,0,0,0,155482,155482,12,7.6
1785965530,602168,14240,83886080,0,0,0,155514,155514,12,7.6
1785965540,604768,14240,83886080,0,0,0,155546,155545,14,7.6
1785965550,604236,14240,83886080,0,0,0,155574,155574,12,7.6
1785965560,600072,14240,83886080,0,0,0,155606,155606,12,7.6
1785965570,602736,14240,83886080,0,0,0,155638,155638,12,7.6
1785965580,602644,14240,83886080,0,0,0,155670,155670,12,7.6
1785965590,602148,14240,83886080,0,0,0,155702,155702,12,7.6
1785965600,600880,14240,83886080,0,0,0,155736,155736,14,7.6
1785965611,604556,14240,83886080,0,0,0,155766,155766,14,7.6
1785965621,603336,14240,83886080,0,0,0,155800,155800,13,7.6
1785965631,602812,14240,83886080,0,0,0,155834,155834,12,7.6
1785965641,602192,14240,83886080,0,0,0,155866,155866,11,7.6
1785965651,601712,14240,83886080,0,0,0,155898,155898,14,7.6
1785965661,605980,14240,83886080,0,0,0,155928,155928,16,7.6
1785965671,603056,14240,83886080,0,0,0,155960,155960,15,7.6
1785965681,605384,14240,83886080,0,0,0,155994,155994,12,7.6
1785965691,606412,14240,83886080,0,0,0,156026,156026,13,7.6
1785965701,603440,14240,83886080,0,0,0,156058,156058,13,7.6
1785965711,605044,14240,83886080,0,0,0,156092,156092,13,7.6
1785965722,603128,14240,83886080,0,0,0,156124,156124,12,7.6
1785965732,600092,14240,83886080,0,0,0,156156,156156,13,7.6
1785965742,605836,14240,83886080,0,0,0,156190,156190,12,7.6
1785965752,602448,14240,83886080,0,0,0,156222,156222,11,7.6
1785965762,606944,14240,83886080,0,0,0,156254,156254,13,7.6
1785965772,601784,14240,83886080,0,0,0,156288,156288,13,7.6
1785965782,603840,14240,83886080,0,0,0,156320,156320,11,7.6
1785965792,602800,14240,83886080,0,0,0,156352,156352,14,7.6
1785965802,604588,14240,83886080,0,0,0,156386,156386,12,7.6
1785965812,605364,14240,83886080,0,0,0,156415,156415,15,7.6
1785965823,602432,14240,83886080,0,0,0,156450,156449,12,7.6
1785965833,608504,14240,83886080,0,0,0,156480,156480,16,7.6
1785965843,602972,14240,83886080,0,0,0,156493,156493,12,7.6
1785965853,602408,14240,83886080,0,0,0,156527,156527,13,7.6
1785965863,605624,14240,83886080,0,0,0,156560,156559,14,7.6
1785965873,600828,14240,83886080,0,0,0,156591,156591,15,7.6
1785965883,604584,14240,83886080,0,0,0,156625,156625,13,7.6
1785965893,606300,14240,83886080,0,0,0,156658,156658,13,7.6
1785965904,600152,14240,83886080,0,0,0,156669,156666,25,7.6
1785965914,599904,14240,83886080,0,0,0,156702,156702,12,7.6
1785965924,601848,14240,83886080,0,0,0,156736,156736,12,7.6
1785965934,603548,14240,83886080,0,0,0,156764,156764,15,7.6
1785965944,603484,14240,83886080,0,0,0,156798,156798,14,7.6
1785965954,603068,14240,83886080,0,0,0,156832,156832,13,7.6
1785965964,603508,14240,83886080,0,0,0,156862,156862,13,7.6
1785965974,606916,14240,83886080,0,0,0,156897,156896,14,7.6
1785965984,606536,14240,83886080,0,0,0,156928,156928,13,7.6
1785965994,602416,14240,83886080,0,0,0,156960,156960,13,7.6
1785966004,606332,14240,83886080,0,0,0,156992,156992,14,7.6
1785966015,606396,14240,83886080,0,0,0,157026,157026,15,7.6
1785966025,599680,14240,83886080,0,0,0,157058,157058,12,7.6
1785966035,604048,14240,83886080,0,0,0,157090,157090,12,7.6
1785966045,602536,14240,83886080,0,0,0,157124,157124,12,7.6
1785966055,601132,14240,83886080,0,0,0,157154,157154,12,7.6
1785966065,602388,14240,83886080,0,0,0,157187,157186,15,7.6
1785966075,607324,14240,83886080,0,0,0,157218,157218,13,7.6
1785966085,600976,14240,83886080,0,0,0,157252,157252,14,7.6
1785966095,601004,14240,83886080,0,0,0,157284,157284,14,7.6
1785966105,602144,14240,83886080,0,0,0,157316,157316,12,7.6
1785966115,606716,14240,83886080,0,0,0,157348,157348,13,7.6
1785966125,601760,14240,83886080,0,0,0,157382,157382,12,7.6
1785966136,600548,14240,83886080,0,0,0,157414,157414,12,7.6
1785966146,604308,14240,83886080,0,0,0,157446,157446,14,7.6
1785966156,602496,14240,83886080,0,0,0,157478,157478,15,7.6
1785966166,602180,14240,83886080,0,0,0,157509,157509,14,7.6
1785966176,600692,14240,83886080,0,0,0,157543,157543,13,7.6
1785966186,604468,14240,83886080,0,0,0,157575,157575,13,7.6
1785966196,600804,14240,83886080,0,0,0,157606,157606,12,7.6
1785966206,602424,14240,83886080,0,0,0,157638,157638,13,7.6
1785966216,602724,14240,83886080,0,0,0,157669,157669,14,7.6
1785966226,601128,14240,83886080,0,0,0,157700,157700,13,7.6
1785966236,603868,14240,83886080,0,0,0,157732,157732,15,7.6
1785966246,601028,14240,83886080,0,0,0,157766,157766,13,7.6
1785966256,601304,14240,83886080,0,0,0,157795,157795,12,7.6
1785966267,601696,14240,83886080,0,0,0,157827,157827,14,7.6
1785966277,607428,14240,83886080,0,0,0,157858,157857,16,7.6
1785966287,602328,14240,83886080,0,0,0,157889,157889,12,7.6
1785966297,599680,14240,83886080,0,0,0,157921,157921,14,7.6
1785966307,602132,14240,83886080,0,0,0,157955,157955,12,7.6
1785966317,601540,14240,83886080,0,0,0,157983,157983,12,7.6
1785966327,603692,14240,83886080,0,0,0,158015,158015,12,7.6
1785966337,602132,14240,83886080,0,0,0,158049,158049,12,7.6
1785966347,604188,14240,83886080,0,0,0,158077,158077,14,7.6
1785966357,600464,14240,83886080,0,0,0,158111,158111,13,7.6
1785966367,601300,14240,83886080,0,0,0,158143,158143,13,7.6
1785966377,602520,14240,83886080,0,0,0,158173,158173,13,7.6
1785966387,607912,14240,83886080,0,0,0,158205,158205,13,7.6
1785966397,607308,14240,83886080,0,0,0,158237,158237,14,7.6
1785966408,601252,14240,83886080,0,0,0,158249,158249,12,7.6
1785966418,605104,14240,83886080,0,0,0,158281,158281,12,7.6
1785966428,602952,14240,83886080,0,0,0,158313,158313,14,7.6
1785966438,600160,14240,83886080,0,0,0,158343,158339,19,7.6
1785966448,601860,14240,83886080,0,0,0,158375,158375,12,7.6
1785966458,604508,14240,83886080,0,0,0,158406,158406,13,7.6
1785966468,603176,14240,83886080,0,0,0,158437,158437,15,7.6
1785966478,601864,14240,83886080,0,0,0,158469,158469,12,7.6
